Order ID,Order Date,Quantity ordered new,Unit Price,Sales,Discount_%,Shipping Cost,Profit,Product Base Margin
91435,2015-03-20,3,9.11,27.37,2,2.15,18.41,0.4
91435,2015-03-20,8,12.64,98.16,6,4.98,65.63,0.48
91436,2015-01-26,15,7.96,116.11,4,4.95,-7.73,0.41
91438,2015-06-09,19,4.98,95.0,3,4.95,-47.99525,0.37
90501,2015-05-24,11,80.97,837.57,10,33.6,66.22,0.37
90501,2015-05-24,8,6.48,56.22,2,5.11,-23.53,0.37
90502,2015-05-02,26,30.97,758.97,8,4.0,10.680000000000014,0.74
90502,2015-05-02,18,4.13,84.44,10,0.5,58.2636,0.39
90500,2015-02-12,4,7.1,29.99,6,6.05,-42.170500000000004,0.39
87473,2015-06-02,8,179.29,1487.9,1,29.21,66.36222000000001,0.76
87474,2015-06-29,8,73.98,600.4,5,12.14,-1.904000000000019,0.67
87474,2015-06-29,5,5.98,34.25,0,7.15,-37.048,0.36
87474,2015-06-29,9,3.57,31.45,9,4.17,-56.888,0.59
88837,2015-03-26,12,19.98,249.07,0,5.97,-189.714,0.38
88839,2015-04-25,18,3.14,59.22,5,1.92,1628.37,0.84
88838,2015-04-20,18,315.98,5572.18,3,19.99,-4.48,0.38
88838,2015-04-20,11,276.2,2941.42,9,24.49,3193.284,
88838,2015-04-20,8,63.94,522.46,3,14.48,43.6917,0.46
88836,2015-03-23,2,11.97,25.31,5,5.81,349.0593,0.6
88840,2015-04-29,18,28.53,513.33,2,1.49,1.9919999999999998,0.38
88745,2015-01-16,5,2.98,15.7,4,2.03,-22.009999999999998,0.57
88745,2015-01-16,6,125.99,680.65,1,8.99,426.46032,0.59
88746,2015-05-03,10,2.61,28.34,0,0.5,19.554599999999997,0.39
88746,2015-05-03,35,25.38,861.3,4,8.99,152.48200000000003,0.5
90154,2015-05-11,9,95.99,894.64,3,35.0,67.01200000000006,
87908,2015-04-29,7,125.99,710.36,8,7.69,374.625,0.59
87909,2015-02-14,19,4.48,80.2,8,2.5,-3.2448,0.37
87535,2015-06-07,7,1270.99,9252.81,0,19.99,6384.438899999999,0.35
87536,2015-03-11,18,10.9,207.31,1,7.46,-116.76,0.59
87536,2015-03-11,22,7.99,143.12,10,5.03,-160.952,0.6
87534,2015-03-29,5,11.97,59.98,8,5.81,-41.87,0.6
87537,2015-04-04,15,9.38,135.78,10,4.93,-24.7104,0.57
87530,2015-02-08,5,105.98,506.5,10,13.99,349.48499999999996,0.65
