Order ID,Order Date,Order Priority,Product Category,Product Sub-Category,Product Name,Quantity ordered new,Product Container,Ship Mode,Ship Date
88461,2015-05-08,Not Specified,Office Supplies,"Scissors, Rulers and Trimmers","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",14,Small Pack,Regular Air,2015-05-09
88460,2015-03-31,Not Specified,Technology,Telephones and Communication,Accessory36,1,Small Pack,Express Air,2015-04-02
86122,2015-01-05,Not Specified,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",6,Wrap Bag,Regular Air,2015-01-06
86123,2015-04-24,High,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3,Small Box,Regular Air,2015-04-25
86124,2015-05-13,Not Specified,Technology,Computer Peripherals,"Fellowes Internet Keyboard, Platinum",10,Small Box,Regular Air,2015-05-15
86124,2015-05-13,Not Specified,Office Supplies,Paper,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",8,Wrap Bag,Regular Air,2015-05-14
86123,2015-04-24,High,Office Supplies,Binders and Binder Accessories,"GBC Laser Imprintable Binding System Covers, Desert Sand",3,Small Box,Regular Air,2015-04-25
91488,2015-05-05,Medium,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,3,Small Box,Regular Air,2015-05-06
90977,2015-04-10,Not Specified,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",7,Jumbo Drum,Delivery Truck,2015-04-11
27456,2015-04-10,Not Specified,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",29,Jumbo Drum,Delivery Truck,2015-04-11
20261,2015-05-20,Medium,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",52,Wrap Bag,Regular Air,2015-05-23
646,2015-05-21,High,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,61,Small Pack,Regular Air,2015-05-22
45824,2015-06-06,Not Specified,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,81,Large Box,Regular Air,2015-06-08
86411,2015-05-21,High,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Forged Steel Scissors with Black Enamel Handles,15,Small Pack,Regular Air,2015-05-22
86409,2015-05-20,Medium,Office Supplies,Binders and Binder Accessories,GBC Wire Binding Strips,9,Small Box,Express Air,2015-05-20
86409,2015-05-20,Medium,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",13,Wrap Bag,Regular Air,2015-05-23
86409,2015-05-20,Medium,Technology,Telephones and Communication,Talkabout T8367,8,Small Box,Express Air,2015-05-21
86410,2015-06-29,Medium,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,13,Large Box,Regular Air,2015-06-29
90832,2015-04-02,Not Specified,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",12,Jumbo Box,Delivery Truck,2015-04-04
90832,2015-04-02,Not Specified,Technology,Office Machines,Epson DFX-8500 Dot Matrix Printer,2,Jumbo Drum,Delivery Truck,2015-04-04
90833,2015-04-06,Critical,Office Supplies,Labels,Avery 498,14,Small Box,Regular Air,2015-04-07
90833,2015-04-06,Critical,Technology,Telephones and Communication,Accessory6,5,Small Pack,Regular Air,2015-04-08
86768,2015-02-05,Not Specified,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,4,Large Box,Regular Air,2015-02-06
86767,2015-02-07,Low,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,8,Small Box,Regular Air,2015-02-14
86767,2015-02-07,Low,Technology,Telephones and Communication,Timeport L7089,7,Small Box,Regular Air,2015-02-09
87015,2015-03-15,High,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",14,Small Box,Regular Air,2015-03-18
87016,2015-06-20,High,Technology,Telephones and Communication,5165,22,Small Box,Regular Air,2015-06-22
87016,2015-06-20,High,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,18,Jumbo Box,Delivery Truck,2015-06-21
87221,2015-02-24,Medium,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,16,Small Box,Regular Air,2015-02-26
87222,2015-06-22,Low,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,19,Wrap Bag,Regular Air,2015-06-26
87222,2015-06-22,Low,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",13,Wrap Bag,Regular Air,2015-06-27
32037,2015-02-16,Low,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,37,Small Box,Regular Air,2015-02-23
32037,2015-02-16,Low,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,15,Large Box,Regular Air,2015-02-20
49125,2015-03-29,Not Specified,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),29,Small Box,Express Air,2015-03-31
13735,2015-05-21,Medium,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",52,Small Box,Regular Air,2015-05-23
39430,2015-06-13,Low,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,44,Small Box,Regular Air,2015-06-17
57794,2015-01-26,Low,Office Supplies,Paper,Xerox 1897,19,Small Box,Regular Air,2015-01-28
88103,2015-05-21,Medium,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",13,Small Box,Regular Air,2015-05-23
88101,2015-02-10,Medium,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",6,Small Box,Regular Air,2015-02-11
88102,2015-02-16,Low,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,9,Small Box,Regular Air,2015-02-23
88102,2015-02-16,Low,Technology,Copiers and Fax,Canon Imageclass D680 Copier / Fax,4,Large Box,Regular Air,2015-02-20
88104,2015-06-13,Low,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,11,Small Box,Regular Air,2015-06-17
88105,2015-01-26,Low,Office Supplies,Paper,Xerox 1897,5,Small Box,Regular Air,2015-01-28
87940,2015-01-02,High,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,15,Jumbo Drum,Delivery Truck,2015-01-04
86574,2015-02-16,Medium,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1,Jumbo Drum,Delivery Truck,2015-02-19
86573,2015-01-04,Medium,Office Supplies,Appliances,Hoover WindTunnel™ Plus Canister Vacuum,7,Small Box,Regular Air,2015-01-06
86575,2015-06-06,Medium,Office Supplies,Paper,Xerox 1939,11,Small Box,Regular Air,2015-06-09
91344,2015-06-09,Low,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",1,Wrap Bag,Regular Air,2015-06-09
90853,2015-01-02,Critical,Office Supplies,Paper,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",4,Wrap Bag,Express Air,2015-01-04
90853,2015-01-02,Critical,Office Supplies,Paper,White GlueTop Scratch Pads,11,Wrap Bag,Regular Air,2015-01-02
90855,2015-02-14,High,Technology,Telephones and Communication,2180,7,Small Box,Regular Air,2015-02-15
90854,2015-05-20,High,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",1,Jumbo Box,Delivery Truck,2015-05-21
87520,2015-06-02,Not Specified,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",19,Small Box,Regular Air,2015-06-03
87520,2015-06-02,Not Specified,Technology,Telephones and Communication,5125,6,Small Box,Regular Air,2015-06-04
89787,2015-04-09,High,Office Supplies,Appliances,Hoover Portapower™ Portable Vacuum,2,Large Box,Regular Air,2015-04-11
89787,2015-04-09,High,Furniture,Chairs & Chairmats,Global Leather Executive Chair,10,Jumbo Drum,Delivery Truck,2015-04-11
89787,2015-04-09,High,Technology,Computer Peripherals,Targus USB Numeric Keypad,7,Small Box,Express Air,2015-04-11
89787,2015-04-09,High,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",7,Jumbo Drum,Delivery Truck,2015-04-10
86913,2015-05-23,High,Office Supplies,Labels,Avery 494,15,Small Box,Regular Air,2015-05-23
86914,2015-06-29,Not Specified,Technology,Telephones and Communication,Accessory9,9,Small Pack,Regular Air,2015-06-29
85938,2015-03-21,Medium,Technology,Office Machines,Polycom ViewStation™ ISDN Videoconferencing Unit,3,Large Box,Regular Air,2015-03-22
85940,2015-04-10,Not Specified,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,8,Medium Box,Regular Air,2015-04-13
85939,2015-04-09,Critical,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,10,Jumbo Box,Delivery Truck,2015-04-10
87584,2015-06-17,Low,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,14,Small Box,Regular Air,2015-06-22
87584,2015-06-17,Low,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",16,Small Box,Regular Air,2015-06-22
87584,2015-06-17,Low,Furniture,Office Furnishings,Staples Plastic Wall Frames,4,Small Box,Regular Air,2015-06-19
87587,2015-06-28,Low,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',3,Small Box,Regular Air,2015-07-01
5984,2015-06-17,Low,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",63,Small Box,Regular Air,2015-06-22
5984,2015-06-17,Low,Furniture,Office Furnishings,Staples Plastic Wall Frames,17,Small Box,Regular Air,2015-06-19
29350,2015-02-25,High,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,85,Small Box,Regular Air,2015-02-27
29350,2015-02-25,High,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",83,Wrap Bag,Express Air,2015-02-26
38852,2015-05-01,Not Specified,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,85,Small Box,Regular Air,2015-05-03
11206,2015-06-28,Low,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,48,Small Box,Regular Air,2015-06-30
11206,2015-06-28,Low,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',11,Small Box,Regular Air,2015-07-01
87586,2015-05-01,Not Specified,Office Supplies,Binders and Binder Accessories,Avery Hanging File Binders,21,Small Box,Regular Air,2015-05-03
87583,2015-03-18,High,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,4,Jumbo Drum,Delivery Truck,2015-03-20
87585,2015-02-25,High,Office Supplies,Storage & Organization,Eldon® Gobal File Keepers,5,Small Box,Regular Air,2015-02-28
87585,2015-02-25,High,Office Supplies,Binders and Binder Accessories,Ibico Laser Imprintable Binding System Covers,21,Small Box,Regular Air,2015-02-27
87585,2015-02-25,High,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",21,Wrap Bag,Express Air,2015-02-26
87587,2015-06-28,Low,Technology,Computer Peripherals,Zoom V.92 USB External Faxmodem,12,Small Box,Regular Air,2015-06-30
88598,2015-02-01,Low,Office Supplies,Labels,Avery 497,4,Small Box,Regular Air,2015-02-06
88600,2015-01-15,High,Office Supplies,Binders and Binder Accessories,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",12,Small Box,Regular Air,2015-01-16
88600,2015-01-15,High,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,1,Large Box,Regular Air,2015-01-16
88599,2015-02-04,Low,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",13,Small Pack,Express Air,2015-02-09
88599,2015-02-04,Low,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,5,Small Box,Regular Air,2015-02-08
88600,2015-01-15,High,Office Supplies,Pens & Art Supplies,Newell 312,2,Wrap Bag,Regular Air,2015-01-17
54595,2015-04-28,Medium,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",41,Jumbo Drum,Delivery Truck,2015-05-01
90800,2015-04-28,Medium,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,8,Small Pack,Regular Air,2015-04-30
90800,2015-04-28,Medium,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",10,Jumbo Drum,Delivery Truck,2015-05-01
55874,2015-02-16,Medium,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",28,Small Box,Regular Air,2015-02-17
55874,2015-02-16,Medium,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",41,Small Pack,Express Air,2015-02-18
55874,2015-02-16,Medium,Office Supplies,Envelopes,Staples Standard Envelopes,24,Small Box,Regular Air,2015-02-16
90378,2015-02-16,Medium,Technology,Computer Peripherals,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",10,Small Pack,Express Air,2015-02-18
89375,2015-04-09,Critical,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,5,Small Box,Express Air,2015-04-11
89375,2015-04-09,Critical,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard,1,Small Box,Express Air,2015-04-11
89376,2015-06-04,High,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,1,Small Box,Regular Air,2015-06-06
89376,2015-06-04,High,Technology,Telephones and Communication,i470,6,Small Box,Regular Air,2015-06-05
86075,2015-01-31,Medium,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,9,Medium Box,Regular Air,2015-02-02
86076,2015-03-29,Not Specified,Furniture,Office Furnishings,"Eldon® Expressions™ Wood Desk Accessories, Oak",3,Small Box,Regular Air,2015-03-30
86077,2015-05-25,Medium,Technology,Office Machines,Polycom VoiceStation 100,20,Medium Box,Regular Air,2015-05-26
86077,2015-05-25,Medium,Technology,Telephones and Communication,Phone 918,11,Small Box,Express Air,2015-05-26
86075,2015-01-31,Medium,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,10,Jumbo Drum,Delivery Truck,2015-02-02
90880,2015-03-16,Not Specified,Office Supplies,Binders and Binder Accessories,Fellowes PB300 Plastic Comb Binding Machine,23,Small Box,Regular Air,2015-03-17
90881,2015-03-25,Critical,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,7,Jumbo Drum,Delivery Truck,2015-03-25
36452,2015-04-05,High,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",26,Small Box,Regular Air,2015-04-06
36452,2015-04-05,High,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,18,Small Pack,Regular Air,2015-04-07
46853,2015-05-22,Low,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,32,Small Box,Regular Air,2015-05-22
91555,2015-04-05,High,Office Supplies,Binders and Binder Accessories,"Avery Flip-Chart Easel Binder, Black",7,Small Box,Regular Air,2015-04-06
91555,2015-04-05,High,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,5,Small Pack,Regular Air,2015-04-07
87877,2015-04-09,High,Office Supplies,Binders and Binder Accessories,Avery Binder Labels,21,Small Box,Regular Air,2015-04-09
87877,2015-04-09,High,Furniture,Chairs & Chairmats,Hon Every-Day® Chair Series Swivel Task Chairs,22,Jumbo Drum,Delivery Truck,2015-04-11
87877,2015-04-09,High,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",8,Small Box,Regular Air,2015-04-10
89981,2015-04-23,Low,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,13,Medium Box,Regular Air,2015-04-23
89981,2015-04-23,Low,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",5,Jumbo Box,Delivery Truck,2015-04-25
89981,2015-04-23,Low,Furniture,Tables,Bush Advantage Collection® Round Conference Table,12,Jumbo Box,Delivery Truck,2015-04-25
89982,2015-05-21,Medium,Office Supplies,Binders and Binder Accessories,Economy Binders,16,Small Box,Regular Air,2015-05-23
89983,2015-03-12,Critical,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,2,Large Box,Regular Air,2015-03-13
89984,2015-03-24,Medium,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,5,Wrap Bag,Regular Air,2015-03-25
86535,2015-05-22,Medium,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,5,Jumbo Drum,Delivery Truck,2015-05-23
86536,2015-04-24,Critical,Office Supplies,"Scissors, Rulers and Trimmers",Letter Slitter,1,Wrap Bag,Regular Air,2015-04-24
86534,2015-04-20,High,Office Supplies,Envelopes,Colored Envelopes,9,Small Box,Express Air,2015-04-20
89730,2015-05-07,Critical,Technology,Computer Peripherals,Keytronic French Keyboard,5,Small Box,Regular Air,2015-05-10
89729,2015-06-11,Critical,Office Supplies,Paper,Xerox 1928,1,Small Box,Regular Air,2015-06-12
89514,2015-02-10,Critical,Technology,Office Machines,Sharp EL500L Fraction Calculator,2,Medium Box,Regular Air,2015-02-11
89515,2015-05-12,Not Specified,Furniture,Chairs & Chairmats,SAFCO Folding Chair Trolley,3,Medium Box,Regular Air,2015-05-13
89515,2015-05-12,Not Specified,Technology,Computer Peripherals,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 10/Pack",11,Small Pack,Regular Air,2015-05-14
88410,2015-04-09,Medium,Technology,Telephones and Communication,StarTAC 3000,8,Small Box,Regular Air,2015-04-10
88411,2015-05-01,Low,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,7,Small Box,Regular Air,2015-05-06
90114,2015-03-01,Critical,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2,Small Box,Regular Air,2015-03-02
90115,2015-03-05,Not Specified,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,5,Jumbo Drum,Delivery Truck,2015-03-05
19042,2015-03-01,Critical,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",8,Small Box,Regular Air,2015-03-02
89112,2015-01-24,Low,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,8,Large Box,Regular Air,2015-01-26
89112,2015-01-24,Low,Technology,Copiers and Fax,Canon PC-428 Personal Copier,5,Large Box,Express Air,2015-01-26
29319,2015-01-24,Low,Furniture,Chairs & Chairmats,Safco Contoured Stacking Chairs,30,Large Box,Regular Air,2015-01-26
29319,2015-01-24,Low,Technology,Copiers and Fax,Canon PC-428 Personal Copier,21,Large Box,Express Air,2015-01-26
90662,2015-02-12,Not Specified,Technology,Office Machines,Canon MP41DH Printing Calculator,6,Medium Box,Regular Air,2015-02-15
90662,2015-02-12,Not Specified,Office Supplies,Storage & Organization,Fellowes High-Stak® Drawer Files,4,Small Box,Regular Air,2015-02-14
87003,2015-02-19,High,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",12,Small Pack,Regular Air,2015-02-21
87005,2015-02-19,Low,Technology,Telephones and Communication,3390,9,Small Box,Regular Air,2015-02-26
87004,2015-04-23,Medium,Office Supplies,Labels,Avery 507,3,Small Box,Regular Air,2015-04-24
87002,2015-02-17,High,Furniture,Office Furnishings,Deflect-o Glass Clear Studded Chair Mats,3,Medium Box,Regular Air,2015-02-19
91451,2015-06-30,Low,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",16,Small Pack,Regular Air,2015-07-07
22755,2015-03-30,Medium,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,45,Small Box,Regular Air,2015-04-01
